audio_path,transcript
ThinkWithHessa_9_41_618121_628603.wav,لكن بمجرد إنه أنت تعرفين، بمجرد إنه أنت عندج علم عن هاي الطاقتين، فأنت حاولي تساعدين هذا الشخص إنه يوازن طاقته، كيف أساعد الشخص الثاني يوازن طاقته.
ThinkWithHessa_9_42_628603_643950.wav,كيف؟ يوم أنا بكون موازنه طاقتي، أنا أعرف إن أنا الحين لو كنت في طاقه الذكوره غصبًا عن اللي معاي إنه يكون في طاقه الأنوثه فهمتوا؟ والعكس صحيح.
ThinkWithHessa_9_43_643950_656224.wav,إذا أنا عندي صديقه دايمًا هي تخلي كل شيء عليا، دائما تخليني أنا أرتب، أنا أحجز، أنا أسوي، أنا أتصرف، أنا، فهمتوا؟
ThinkWithHessa_9_44_656224_669145.wav,وهي ما تسوي شيء لا. مره أي أقولها فلانه مثلًا أنا تعبانه ما أقدر أسوي هالشي ممكن تسوينه جي أنا ساعدت نفسي إني أنا وازنت في طاقتي.
ThinkWithHessa_9_45_669145_685121.wav,وفي نفس الوقت ساعدتها هي إنها اتدخل [okey]، في طاقه الذكوره مالها، وهي بتحتاج هاي طاقه الذكوره، في يوم من الأيام تحتاجها في حياتها ولازم تتعود على إنها [she steps into it] فهمتوني؟
ThinkWithHessa_9_46_685121_698469.wav,ف أنا هني يالسه أنفع، أنفع نفسي، وأنفع ال اللي معايا و ليش لا؟ ليش ما اسوي [Charity work] ليش ما نسوي أعمال خيريه في الناس؟ مو بلازم يعرفون إحنا يالسين نسوي مو بلازم يعرفون.
ThinkWithHessa_9_47_698469_713154.wav,بالدس بالدس أنا يالسه أساعدج توازنني طاقتج الأنوثه الطاقتين طاقه الأنوثه الذكوره يعني [already] يالسه أحصل أجر و[already] يالسه اساعدج توازنين،و وأنا يالسه أساعدج توازنين أساعد نفسي بعد أوازن الطاقتين مالي.
ThinkWithHessa_9_48_713154_729846.wav,فا [it’s win one situation] حقنا كلنا. يعني كل حد بيكون فايز في هالموضوع محد خسران والشي الأحلى والأجمل يوم انكون أنا وصديقتي وواعين بهالموضوع فهمتوا؟
ThinkWithHessa_9_49_729846_739330.wav,إذا أنا كانت عندي صديقه تعرف في هالموضوع، أو سمعتني أتكلم في هالموضوع، أو المهم تعرف في الموضوع الذكوره والأنوثه أنا أتكلم عن هالشي.
ThinkWithHessa_9_50_739330_756034.wav,"أقولج أنت مثلًا، خلينا نقول [for example, okey] أنا أنا تعبانه هالفتره مريضه، خلينا نقول أو تعبانه أو زعلانه أو متضايقه، فما أحتاج إني أفكر وايد أنا في طاقه الأنوثه أكثر يالسه أستشعر مشاعري أكثر."
ThinkWithHessa_9_51_756034_772864.wav,أبغى أكون في طاقه التسليم ما أبغي أتصرف في شيء أبغي حد يتصرف عني [okey]، فا أقول هالشي حق ربيعتي وهي مثلًا خلينا نقول في هاي الطلعه أو في هال [Vacation] أو في هال [holiday] هي تتصرف.
ThinkWithHessa_9_52_772864_791841.wav,لأنه في بيننا تواصل ومرات مو بلازم يكون في تواصل، مرات لأن نحن واعين [okey]، لأنه نحن بشر واعيين فقط، فأنا [I can sense] أقدر أحس إنه أو ربيعتي تحتاج إني أنا أساعدها اليوم.
ThinkWithHessa_9_53_791841_805964.wav,"تحتاج إني أنا اللي أسوي هالشي، أشوفها إن هي بمو على بعضها مثلًا فهمتوا؟ لأنه أنا تكلمت وياها في الموضوع، لأنه نحن تكلمنا عن طاقه الأنوثه والذكوره ولا شيء بس  [That world this human being who are socially a where, okey] "
ThinkWithHessa_9_54_805964_820951.wav,لكن في صداقات يعني يكونون [draining] أو متعبين، تحسين إن البنت اللي وياج أو صديقتج هاي ما تحس ما تحس فيج ما تحس أبدًا، مشغوله بعالمها الخاص.
ThinkWithHessa_9_55_820951_836929.wav,دايمًا مثلًا في طاقه الأنوثه تكون، ف تخليج غصب عنج أنت اتكونين في طاقه الذكوره حتى لو كنتي تعبانه، حتى لو ما كنتي تقدرين، حتى لو، يعني حتى لو كنتي تحتاجين [okey] أنج تكونين في الأنوثه أكثر.
ThinkWithHessa_9_56_836929_853040.wav,في ناس ما يحسون، وما فيهم هالوعي [okey] الاجتماعي، فأنا أنصح إن نجرب نتواصل معاهم مره وحده بس [okey]، أنا ما يعني ما أؤيد إني أنا أتواصل مع الشخص أكثر عن مره.
ThinkWithHessa_9_57_853040_866502.wav,أتواصل مع هذا الشخص مره واحده، لكن في هذا التواصل أشرح كل شيء، شو اللي مضايقني؟ شو اللي مزعلني؟ شو اللي أبغاه يتغير؟ وهذا كله، من بعد هذا في تغيير أهلًا وسهلًا ما في تغيير [good bye]. 
ThinkWithHessa_9_58_866502_882158.wav,"ليش [good bye] حصه؟ ما يسوى، بلي يسوى ليش؟ لأنه أنا أحاول أوازن الجهاز العصبي مالي [I regulate my nervous system, okey]،هذا شيء يأثر على أمراض نفسيه، على أمراض جسديه، على كل شي."
ThinkWithHessa_9_59_882158_901203.wav,[okey] فليش أنا يكون عندي صديقه تحط هالجهاز العصبي في خطر، ما تساعدني إني أنا أوازنه، ليش أنا أفضل إني أنا أكون بروحي وبالفعل يعني هاللي سويته آخر فتره آخر فتره أقصد يعني آخر سنة.
ThinkWithHessa_9_60_901203_924031.wav,إني أنا كنت يعني أقضي أغلب الوقت بروحي، عشان أقدر أوازن هاي الطاقتين، عشان كوني مع أشخاص، لازم نعرف هالشيء كوني مع أشخاص أو مع ناس ثانيين أو لك إن في أي سيناريو طاقه الشخص اللي معايا بتقرر طاقتي أنا شو بتكون؟ 
ThinkWithHessa_9_61_924031_942204.wav,للأسف [this is life]، فإذا أنا أحتاج إنه أوازن أحتاج [break]، يعني ما أحتاج حد يحطني في [brasher] ويحطني في ضغط، أو فهمت إيش أقصد إذا احتاج شوي أتنفس. عيال لازم أقضي وقت بروحي.
ThinkWithHessa_9_62_942204_952769.wav,لو أغلب الوقت أغلب الوقت أو خلنا نقول ساعتين في اليوم، يعني سووا الشيء اللي يناسبكم بس المهم لازم تقضون وقت بروحكم عشان تقدرون تسوون.
ThinkWithHessa_9_63_952769_962854.wav,"[regulate regulate your nervous system, you regulate your motion, you regulate your energies] ونوازن هاي الطاقتين. فهمتوا؟"
ThinkWithHessa_9_64_962854_979266.wav,"أنا أكون في طاقه انوثه يوم، يعني بين صديقاتي، فصداقتنا نحن الحين يالسين نتكلم عن الحلقه كلها عن الصداقات [okey, dynamics] مال الصداقات، فمتى أنا أكون في طاقه الأنوثه وما يكون في نقاش في الموضوع؟"
ThinkWithHessa_9_65_979266_1000935.wav,احتاج إن الشخص اللي معايا يتصرف [okey]، أو يشغل الذكور أكثر متي؟ يوم أكون  يعني في الدوره الشهريه، يوم أكون متضايقه، في شيء مثلًا مستوي، إذا شيء ضايقني، إذا كنت زعلان اليوم فأحتاج إني أنا أكون في طاقه تسليم.
ThinkWithHessa_9_66_1000935_1020916.wav,أحتاج إني أحس بالأمان أحتاج إني يعني أكون [just relax] تعرفون، [thinking about my emotion] وأفكر في مشاعري، لأنه يا إني أفكر بمشاعري أو أفكر بعقلي، وهاي أنوثه وهاي الذكوره جدًا مختلفين و [mood] جدًا مختلف. 
ThinkWithHessa_9_67_1020916_1034404.wav,يعني هذا [mood] شي ثاني وهكا [mood] شي ثاني ترى، يوم أفكر بعجلي وأفكر الصح، والغلط، وأفكر بشو الأحسن، وشو الأفضل، والأسرع، هذا [mood] ثاني، يوم أفكر بمشاعري [mood] ثاني.
ThinkWithHessa_9_68_1034404_1052916.wav,طبعا عارف مو بلازم أشرح وبعد، متى أكون في طاقه الأنوثه وما أبغى أي حد يناقشني في الموضوع، يوم أكون مريضه، يوم كنت تعبانه، [okey] أتوقع من صديقتي اللي معايا إنها [she steps up basically].
ThinkWithHessa_9_69_1052916_1071339.wav,يعني أذكر كنت في المستشفى مره، كنت راكب خيل [okey] وطحت من الخيل ودوني المستشفى يعني كان شيء يعني بسرعه [okey] فا يعني مالحقوا لا ماما ولا بابا إن ييون.
ThinkWithHessa_9_70_1071339_1083253.wav,يعني ربعتي اللي كانت ويايا وكانت هاي أربعه وعشرين ساعه في طاقتها في طاقه الأنوثه، وكانت من النوع اللي تخجل وتستحي، يعني طاقه الأنوثه بزياده تستحي ما تتكلم أصلًا بشكل عام.
ThinkWithHessa_9_71_1083253_1095689.wav,هي يعني مب هي اللي تطلب ال[order] مب هي اللي تكلم حد، مثلًا لو في شيء غلط في [order] أو في الفندق يعني أي شي أي شي يحجز أي شي أي شي يطلب منها إن هي تتكلم  [customer services].
ThinkWithHessa_9_72_1095689_1107177.wav,زين؟ مو بهي اللي تتكلم، فا وأنا انحطيت في موقف وياها إن أنا كنت طايحه من الخيل، و يعني فاقد الوعي ودوني المستشفى، وهي اللي كانت ويايا.
ThinkWithHessa_9_73_1107177_1119185.wav,وأنا يعني على الشبريه أو السرير [okey]، يعني موب في كامل وعيي بس أسمع شفت شخصيه ما شفتها في حياتي.
ThinkWithHessa_9_74_1119185_1134714.wav,فجأه أشوفها يعني تصارخ تصارخ [on the bad way] يعني، يعني خلصوا ويا واتكلمهم عني ف حسيت أن إني أنا بأمان فهمتوا؟
ThinkWithHessa_9_75_1134714_1151402.wav,يعني أنا ما كنت في في ظرف يسمح لي يعني أقول يلا بسرعه ودوني سوي ال [x-ray] ولا يا الله عطوني مسكن، ما أقدر أسوي هالشيء أنا،  فهي اضطرت الحمد لله يعني اضطرت أنها تأخذ هذا الدور انزين؟
ThinkWithHessa_9_76_1151402_1170982.wav,"وما خلت حد ما هذبته هناك يعني نازعتهم كلهم [nurse, doctor] يلا وسووا، يعني تعرفون خذت هذا الدور وبشجاعه صدمتني، وهي روحها من بعد هاي الشيء يعني قالت إنه أنا أروح انصدمت من نفسي، وها موقف خلاها تؤمن بنفسها فهمتوا؟"
ThinkWithHessa_9_77_1170982_1187868.wav,انه استوعبت انه يوم هي بتحتاج تطلع هاي الشخصية [okey]، بتقدر تطلعها [I’m so proud of her for that] يعني، فحتى في هاي الثلاث حالات، إذا أنا كنت مع صديقتي وهي كانت في حاله من هالحالات.
ThinkWithHessa_9_78_1187868_1209898.wav,أنا اميه بالميه بحط طاقه الأنوثه والدلع وال وال [relaxing] والتسليم على صوب [okey] وبشغل طاقه الذكوره، مو بعيب مو بغلط بالعكس جدًا جدًا جدًا مهمه وجدًا بيكون شيء جدًا وواعي و[selfless].
ThinkWithHessa_9_79_1209898_1225083.wav,يعني مب أناني من صوبي أنا، بهالطريقه أنا أسمح لها أسمح لصديقتي، منو ما كانت أسمح لها إنها تأخذ هذا الدور، تأخذ دور ال ال الأنوثه وتستشعر هاي الطاقة.
ThinkWithHessa_9_80_1225083_1244742.wav,لأنها تحتاجها سواء كانت في الدورة الشهرية، سواء كانت تمر في ظرف جدًا جدًا صعب، تحتاج حد يفكر بعقله، ساعدها، يطلع لها حلول، يهديها أو إذا كانت طبعا مريضه أو كانت  و[you know any has situation basically].
ThinkWithHessa_9_81_1244742_1257767.wav,والصداقة الحلوة اللي تستمر هي اللي فيها وعي بهذا الموضوع، وفيها قدر كافي ومتوازن بين الأخذ والعطاء.
ThinkWithHessa_9_82_1257767_1275136.wav,فعلى نهايه الحلقه، أبغى أقول لكم أن هاي الحلقه قررت سجلها، عشان أبى انكون واعيين أكثر اجتماعيًا فاهمين أكثر و وننتبه ونلاحظ سلوكياتنا مع أصدقائنا.  
ThinkWithHessa_9_83_1275136_1295461.wav,إذا كنت أنا أحب هاي الصديقه، إذا كنت أهتم لها، فا باوازن طاقتي أنا طاقه الأنوثه والذكوره علشان تلقائيًا هي تتوازن، صديقتي تتوازن، وحتى أي حد في حياتي [to be honest] يعني هالشي بعد أقدر أطبقه في في كل العلاقات في حياتي.
ThinkWithHessa_9_84_1295461_1313171.wav,إذا أنا أبغي أساعد الناس يوازن طاقتهم، وهذا مو بأول هدف يكون عندي أنا ما أفتكر في الناس وأساعدهم [okey] مب هذا أول شيء، لكن الحلو إن هاي نتيجه تكون من من بعد ما أنا أركز على موازنه طاقتي أنا.
ThinkWithHessa_9_85_1313171_1333582.wav,هاي نتيجه [automatic] يعني تكون إن الناس بعد تتوازن طاقتهم، فموب كوني أنثى دايمًا أكون في طاقه الأنوثه مع صديقاتي لأني لازم أتذكر هاي صديقه هي أنثى بعد فما أكون [selfish] بهالطريقه.
ThinkWithHessa_9_86_1333582_1350074.wav,أنا لازم أمارس الذكوره، ولازم أمارسها بتوازن مع صديقاتي، إذا كنت مع ذكر أو رجل إذًا لا. انت كوني في الأنوثه وادلعي واستانسي و[relax] ولا تفكرين وايد [it’s all good].
ThinkWithHessa_9_87_1350074_1370482.wav,بس دام الصداقه هاي فيها أنثى أخرى، فلازم أكون واعيه بها الشي أنتبه لها الشي، عشان أسهل إلها هي بعد وأسهل نفسي، كيف نقدر نحول بين الأنوثه والذكوره؟ كيف أقدر أسوي [switch].
ThinkWithHessa_9_88_1370482_1386572.wav,"ويكون [switch] سهل و [switch easy, flowy] الحين فاطمه، تتذكرون فاطمه ربيعتي، أقولكم عنها بديت أنا أسوي هذا الشيء بشكل واعي [okey] أنتبه بحق هالشيء انتبه إني أنا أوازن طاقتي عشان هي توازن طاقتها غصبًا عنها [okey]."
ThinkWithHessa_9_89_1386572_1399035.wav,ويالسه أشوف إنه أول فتره هي أبدًا مش مرتاحه، مش مرتاحه إنها تستقبل أي شيء مني، ومش مرتاحه تاخذ أي شيء مني، لكن أنا مستمره في هذا الشي [okey] وخليها تتعود على هذا الشي.
ThinkWithHessa_9_90_1399035_1413278.wav,لأنه في النهايه إذا هي كان في ذكر في حياتها، اتكون تقدر [okey] ومتعود إنها تستقبل أشيا من الذكور، تستقبل أشيا من طاقه الذكوره فهمتوا؟
ThinkWithHessa_9_91_1413278_1424663.wav,أنا اهني أساعد نفسي وأساعدها، ليش لا يعني هذا أحلى شيء ممكن تسوونه حق الناس اللي أنتم تحبونهم، حق صديقاتكم بالذات.
ThinkWithHessa_9_92_1424663_1441330.wav,"يعني [it’s so softly, its boatful why not] يعني نستخدم الوعي اللي نحن فيه بشكل إيجابي، ونساعد فيه الناس مو بس حقنا فا [that’s it]."
ThinkWithHessa_9_93_1441330_1464070.wav,"خلصنا من حلقه اليوم أتمنى إنكم استفدتوا منها، وأتمنى إنكم تفهمون فكرتي بكل يسر وسهوله، يا رب أتمنى لكم يوم أو ليله سعيده، أشوفكم في الحلقه اليايه إن شاء الله [bye, bye]"
ThinkWithHessa_10_1_0_12821.wav,أهلًا حياكم الله في حلقه يديده من [podcast think with Hessa] أتمنى تكونون بخير ومستعدين حق حلقه اليوم.
ThinkWithHessa_10_2_12821_28376.wav,سألتكم علي [instagram] شو أكثر شي تبون تسألوني إياه؟ أو إذا في شي تبون تعرفون رايي فيه، أو شي [in general] وفي وايد أسأله يت حول نفس الموضوع.
ThinkWithHessa_10_3_28376_42324.wav,بتكلم عن الإبتلاء، وعن الحب الإلهي، وليش بجمع ها الأثنين في حلقه واحده؟ لأن في سؤال ياني يقول هل فعلًا الإبتلاء دليل علي محبه الله أم السخط؟ 
ThinkWithHessa_10_4_42324_55430.wav,وأيضًا استجابه الدعاء أحس من كثر المعتقدات ما عرفنا منو صدق. ركزوا إنها قالت ما عرفنا منو صدق، يعني هي إدور حدي تصدقه.
ThinkWithHessa_10_5_55430_68186.wav,وما ألومها يعني هاي طريقه تفكير أغلب الناس في المجتمع ولكن أباكم تعرفون إن أي شي بقوله في هاي الحلقه أبدًا أبدًا مش عشان حد يصدقني.
ThinkWithHessa_10_6_68186_85141.wav,وأنا وصلت لمعتقداتي موب عشان أنا صدقت حد ثاني، هالمشكله اللي نحن فيها بشكل عام نبي نختار حد، ونصدقه أي شي هالإنسان يقوله خلاص معناته هو الصح.
ThinkWithHessa_10_7_85141_95251.wav,وأنا طبعا ضد هذا الشي وضده موب منا حين، ضده يوم أنا عمري يمكن ست سنين وسبع سنين. وأنا أحس إن في شي غلط، وأنا شاكه. 
ThinkWithHessa_10_8_95251_104861.wav,فأنا ما أدور حد أصدقه علي أي معتقد سواء كان عن الإبتلاء، عن الحب الإلهي، عن أي شي أي شي فهاي الدنيا.
ThinkWithHessa_10_9_104861_120302.wav,أنا فقط عليا إني أنا أجتهد، عليا إني أنا أدبر، عليا إني أنا أتأمل. شو ما كان ديني؟ وشو ما كانت معتقداتي؟ وشو ما كان أي شي؟ هذا أقل شي أي حد يقدر يسويه.
ThinkWithHessa_10_10_120302_133037.wav,إن هو يدبر، إن هو يتفكر، إن هو يجرا، يبحث. ليش ما أفتح كتب واقرأها، ومش معناته إن أصدق اللي مكتوب في الكتب لأنه الكتب إلها كاتب. 
ThinkWithHessa_10_11_133037_145353.wav,وأنا ما بصدق الناس أنا اقرأ، أتثقف، وبعدين لازم إني أنا أرجع لنفسي، وأختلي بنفسي، وأتفكر، وأدبر، وأتأمل. 
ThinkWithHessa_10_12_145353_157081.wav,وهذا الشي أبدًا ما يحتاج طرف ثالث. سرنا المدرسه دروسلنا، عطونا كتاب، جريناه، حفظناه، سوينا إمتحان، تخرجنا [okey]. 
ThinkWithHessa_10_13_157081_166454.wav,ولكن هل إدبرنا؟ هل إرجعنا لأنفسنا؟ هل تفكرنا فهاي الأشياء أو لا؟ 
ThinkWithHessa_10_14_166454_179152.wav,والشي العجيب في الموضوع هو إن يمكن حد يقول إزاي أنا ما أعرف كيف يعني أنا أدبر بروحي لأتفكر؟ أنا ما أعرف! أبا الجواب ييني من برا. 
ThinkWithHessa_10_15_179152_194181.wav,بقولكم شي بسيط وهاي قاعده في الحياة أي شي أدور جوابه بره، أنا المفروض أتاكد ميه بالميه إن هو داخل من الأساس. 
ThinkWithHessa_10_16_194181_203692.wav,يعني الجواب عندي في بعض الناس ما استخدوا يمكن عشره بالميه ما وصلوا لعشره بالميه من العقل اللا واعي. 
ThinkWithHessa_10_17_203692_212753.wav,وهم يتحرون إن يعني ما عندهم العلم، أو ما عندهم المقدره، أو ما عندهم التأمل ما يقدرون يسوون ها الأشياءء.
ThinkWithHessa_10_18_212753_223699.wav,بس [only if you knew the power of your mind and the knowledge your soul carries].
ThinkWithHessa_10_19_223699_233014.wav,يعني بس لو تعرفون القوه اللي يحملها عقل الإنسان. القرآن اتكلم عنها.
ThinkWithHessa_10_21_249868_261149.wav,إتقربت لنفسي ويوم أنا أتقرب لنفسي هو نفس إني أنا أتقرب من ربي. ف أنا بدون ما أسوي هذا الشغل اللي هو استشعر الصلاة.
ThinkWithHessa_10_22_261149_272433.wav,أتأمل في كل شي حولي، أتفكر في كل شي حولي، أختلي بنفسي وبذاتي. إذا أنا ما بس سوي ها الأشياء، ولا أشتغل علي الجانب الروحاني. 
ThinkWithHessa_10_23_272433_284866.wav,"طبعا بتريا حد من بري أصدقه وبقول أه أصدق إمنو اليوم. بطالع الفيديو هذا هي هذا شكلي أعرف شو يالس يقول. [Oh, okey, okey] أصدقه صح. قال واحد، أثنين، ثلاثه معناته صح."
ThinkWithHessa_10_24_284866_298712.wav,وهذا بيبني وهذا بيردني، وبسمع حد ثاني أيضًا له مكانه في المجتمع يقول كلام ثاني وبقول أوف الحين منو أصدق هذا الشي قال بس هذا جي قال. 
ThinkWithHessa_10_26_309332_322659.wav,وها الناس هم يمكن دوروا حق ناس تانين يتمسكون فيهم. اللي أبا أقوله هو الكلام اللي يبي ينقالي في هاي الحلقه خذوها كمعلومات [okey].
ThinkWithHessa_10_27_322659_336970.wav,"عادي أنا أسمع فيديوات، أسمع أشياء أخذها كمعلومات. وبعدين أجرب أستشعرها أجرب أحطها [to the test, I put it to the test] يعني أختبر هذا الكلام. هل هو فعلًا صحيح؟ وأنا كيف بعرف!"
ThinkWithHessa_10_28_336970_351646.wav,"أه لو أنا [conected] ومتصله بذاتي وبروحي أنا بعرف شعور الحدث هذا. هذا ترا الشعور فظيع يمكن حلقه [to be honest] عن [to wish I, got feelings]."
ThinkWithHessa_10_29_351646_367793.wav,بس ما يعني ما أخذه بس جي ما أتهاون ولا أخذها يعني إن مسخره أو [okey]. شو يعني حدث؟ شو يعني إن أنا أحس إن هذا الشي صح يمكن هو بصح لا لازم أثق بنفسي لازم أثق بالحدث.
ThinkWithHessa_10_30_367793_385095.wav,ولازم أثق بربي لأنه كيف التواصل يكون بيني وبين إلهي كيف أتواصل وياه كيف ادعي، وأكلمه، وأقول، وأشكي. كيف كيف أتواصل معاه؟ ترا بالحدث، بالمشاعر الداخليه اللي أنا أحسها.
ThinkWithHessa_10_31_385095_392037.wav,لو أحس إن هذا الشي صح، أحس إن هذا الشي غلط، أحس إنه هذا هو الطريج الصح. 
ThinkWithHessa_10_32_392037_407679.wav,فلازم يعني أكون متصله بذاتي ومن بعدها أخد المعلومات من واحد، أثنين، ثلاثه،أربعه وإن شا لله عشر أشخاص مختلفين [okey]. 
ThinkWithHessa_10_33_407679_425414.wav,ومن بعدها أتمعن، وأتفكر بالكلام هذا اللي إنقال. وممكن إني أنا أجرب إذا هو شي ما يضرني، من بعدها أحكم بس يكون نهايه القرار قرار إني أنا أتبني هذا المعتقد أو أنا أؤمن بها الشي أؤمن بها الفكره.
ThinkWithHessa_10_34_425414_435071.wav,يكون نابع من داخلي، نابع من الداخل موب لأنه مدرسونا، موب لأن هذا قال، موب لأن هاكي قال. 
ThinkWithHessa_10_35_435071_444718.wav,لأن أنا فعلًا أؤمن [okey]، عقب ما قلتلكم هذا الكلام ووضحت خلونا نبدأ بحلقه اليوم.
ThinkWithHessa_10_36_444718_458535.wav,"الإبتلاء بالنسبه لي أختبار الإبتلاء أختبار من الله أو [the universe] أو [what ever you wanna call, this high a power]."
ThinkWithHessa_10_37_458535_475757.wav,يعني أنا أنجح أو إني أفشل في هذا الإختبار. وهذا الإختبار ليش ينحط لي؟ موب عشان أنا والله أدخل الجنه ولا أدخل النار لا. هذا الإختبار موجود عشان أنا أقدر أوصل لمراحل أكبر وأكبر في الحياة.
ThinkWithHessa_10_39_475837_490859.wav,الإبتلاء ممكن إن هو يكون إيجابي وممكن يكون سلبي. حصه من وين طالعت هاالكلام؟ كيف إتقولين إيجابي سلبي؟ في القرآن ربكم يقول ونبلوكم بالشري والخير فتنه.
ThinkWithHessa_10_41_490890_502219.wav,في إبتلاء الشر اللي هو سلبي، وفي إبتلاء خير إيجابي. والإبتلاء شو؟ الإبتلاء هو العلم،الإبتلاء مال.
ThinkWithHessa_10_42_502219_512664.wav,الشهره، علاقه، حضور. هذا هدولا كلهم إختبارات في الحياة، يوم الله يعطي حد هي النعم إختبارات.
ThinkWithHessa_10_43_512664_525910.wav,وفي رساله في هذا الإختبار دايمًا دايمًا يكون في رساله. يعني في رساله أنا لازم أتعلمها من بعد ما أنا أعدي علي ها أعدي المرحله هاي.
ThinkWithHessa_10_44_525910_536095.wav,عشان أنا أوصل للمرحله اللي أكبر منها، عشان ربي يرزجني مال أكثر، عشان ربي يرزجني ذريه، أو عشان ربي يرزجني علم أكثر، أو شهره أكثر، أو علاقه. 
ThinkWithHessa_10_45_536095_546657.wav,لازم إني أنا أطوف أو أفهم الرساله اللي في ها الأختبار عشان أنا أبحث أو أنجح.
ThinkWithHessa_10_46_546657_557497.wav,مرات الله يعطيني المال ما نعرف نتصرف فيه ما تثقفنا ما سوينا أي شي ويروح عنا ياما شفناها.
ThinkWithHessa_10_47_557497_569534.wav,ياما شفناها عند الناس تيهم مبالغ كبيره مثلًا من صفقه واحده وبعد شهر تيي تسأله وين الفلوس ما شا الله علي اللي كانت عندك؟ ما نعرف الفلوس راحت. كيف راحت؟
ThinkWithHessa_10_48_569534_582185.wav,راحت! كل هاي الفلوس راحت هي والله. هل لأن الله عاقبه وشال الفلوس؟ هو كان بإمكانه يكون خير كان بإمكانه يكون خير عليه.
ThinkWithHessa_10_49_582185_592244.wav,ولكن لو هذا الإنسان ييلس ويراجع نفسه شو سوي عشان ها الفلوس تسير بيكون أشيا من هو [one hundered percent].
ThinkWithHessa_10_50_592244_604076.wav,فشل في الإختبار وهاي النتيجه. مثلًا مثلًا ممكن إن هو ما تثقف ما ثقف نفس. كيف يدير المال؟ ما يعرف كيف يدير امواله؟ أو انقص عليه.
ThinkWithHessa_10_51_604076_622063.wav,يعني ضحكوا عليه مثلًا بشي هذا معناته إن لهذا الشخص ما أشتغل علي هذا الجانب من شخصيته. في أشيا لازم نشتغل عليها لازم نبنيها لازم إنسويها وهذا يعني هي مسؤوليتها علينا نحن.
ThinkWithHessa_10_53_622117_636325.wav,ربنا يعطينا هاي النعم ولازم أنا يا إني أنا أعرف من نفسي عشان أنا أتوازن مع هاي النعمه وأكون جدها. تعرفون لما يقولون جدها إنتي جد هذا الشي ولا لا، ربج يعطيج. هل إنتي قده ولا لا؟ 
ThinkWithHessa_10_54_636325_651085.wav,هل بتتعلمين ولا لا؟ هل بتفلحين ولا لا؟ إذا مو بجدها ولا لتش إنتي حاولتي، ولا إن أنا حاولت حتى إني أنا أكون جدها ولا حاولت إن أنا مثلًا أصلح من ال- من عيوبي أنا شخصيًا.
ThinkWithHessa_10_55_651085_663800.wav,عشان أنا أكون الشريكة المناسبة لهذا الشخص اللي ياني من ربي مثلًا أو إني أنا أبدأ أتعلم الأستثمار عشان أنا أحط فلوسي في السوق مثلًا.
ThinkWithHessa_10_56_663800_678504.wav,وأعرف كيف أديرها؟ ولا إني انا أتعلمت يعني ما سويت شي عشان إن أنا أحافظ علي هاي النعمه. إهنيه تتحول النعمه إلي نقمه. بهذا معناته إن أنا فقط فشلت في هذا الأختبار.
ThinkWithHessa_10_58_678542_695424.wav,أيضًا الإبتلاء السلبي يكون مثلًا علي شكل مشاكل، وخلافات، تعثر، تعب، شقاء في الحياة، أمراض. وأيضًا سبب الإبتلاء هاي تكون مني أنا.
ThinkWithHessa_10_60_695494_712607.wav,تعرفون إن ثماني وتسعين بالميه من الأمراض اتكون بسب أسلوب الحياة أسلوب حياة الشخص. إذا كان يدخن أو لا، إذا هو كان ياكل أكل صحي أو لا، إذا كان يطلع ال [stress] اللي هو في ولا لا.
ThinkWithHessa_10_61_712607_732187.wav,والضغوطات واللي في الحياه يعرف يتصرف معاها أو لا، يعرف يفرغها بشي ثاني أو لا، تخيلوا تخيلوا أنزين شو رساله ها الشي؟ قلنا لكم كل كل كل إبتلاء في ها الحياه له رساله لازم أنا أفهمها.
ThinkWithHessa_10_63_732233_748971.wav,إذا هو سلبي أنا لازم أفهما عشان أعدي. شو رساله الشي هذا لما ييني مرض لسمح الله؟ وأنا أيلس، وأراجع نفسي، وأعرف إن هو من اختياراتي وخياراتي اللي أنا أتخذتها مسبقًا.
ThinkWithHessa_10_65_762753_772969.wav,ما ظلمناهم وأيضًا الله سبحانه وتعالي ويقول وما أصابكم من مصيبهٍ فما كسبت أيديكم.
ThinkWithHessa_10_66_772969_786809.wav,الله ما يبتلينا عشان هو ما يحبنا، ولا عشان هو يحبنا ما يخصه أبدًا. الحياه اللي نحنا عايشينها هي كلها كلها كلها بأيدنا.
ThinkWithHessa_10_67_786809_799016.wav,"والله يعطينا الطرق عشان نحن نقدر نركب طبق عن طبق نصير [level one, level two, level three, level four]. فشلت في [level four] أرجع [level three]."
ThinkWithHessa_10_68_799016_806538.wav,شو أسوي لين ما أنا أعدل لين ما أنا أصلح اللي في داخلي. وبعدين ربي مره ثانيه يعطيني الأختبار.
ThinkWithHessa_10_69_806538_817512.wav,فشلت أرجع مره ثانيه [level three] لين ما أعدل الشي هذا. لأن مو بربي اللي يسوي ها الأشياء موب هو اللي يظلمني وإذا أدبرت، واتفكرت في اللإبتلاء.
ThinkWithHessa_10_70_817512_831402.wav,واتغيرت، وأتعدلت، وفهمت وياني الإبتلاء مره أخري وقدرت أعديه. لأن فهمت رسالته، فهمت شو المغذي؟ فهمت ربي شو يبي بالضبط.
